filename,eye_openness,mouth_openness,shoulder_tilt,hand_face_dist
00000.jpg,0.02061346173286438,0.005113720893859863,0.02902013063430786,1.229429136898536
00001.jpg,0.01881524920463562,0.03318828344345093,0.03213989734649658,1.2213552674773345
00002.jpg,0.01993897557258606,0.022210359573364258,0.003917217254638672,1.1559809932492096
00003.jpg,0.015095233917236328,0.005769908428192139,0.036682307720184326,1.0948672301729088
00004.jpg,0.018075495958328247,0.00865781307220459,0.028100192546844482,1.0202045815904601
00005.jpg,0.015320420265197754,0.015230238437652588,0.027691245079040527,0.9368428002802613
00006.jpg,0.013345301151275635,0.011099576950073242,0.027215182781219482,0.8803955009518569
00007.jpg,0.015552937984466553,0.0068888068199157715,0.034160614013671875,0.8675695018734767
00008.jpg,0.015195250511169434,0.004767179489135742,0.017187118530273438,0.886505611050896
00009.jpg,0.0162353515625,0.004119277000427246,0.00540691614151001,0.8884611865485023
00010.jpg,0.01962757110595703,0.002143561840057373,0.009099483489990234,0.9418232382287174
00011.jpg,0.02091372013092041,0.006467938423156738,0.003491818904876709,1.0392293547150118
00012.jpg,0.01937192678451538,0.0119704008102417,0.004572689533233643,1.013762761824473
00013.jpg,0.017107516527175903,0.009080648422241211,0.012991607189178467,1.0145353995490998
00014.jpg,0.014253616333007812,0.0032691359519958496,0.04410374164581299,1.023757534642856
00015.jpg,0.017925381660461426,0.005779743194580078,0.009225130081176758,1.0307725897026159
00016.jpg,0.02054479718208313,0.009369254112243652,0.01799607276916504,1.1244542540554077
00017.jpg,0.022021904587745667,0.00444871187210083,0.014506876468658447,1.1966026224074453
00018.jpg,0.020223990082740784,0.01328366994857788,0.002904951572418213,1.1023092298593031
00019.jpg,0.0222979336977005,0.0032743513584136963,0.03128194808959961,1.0352087840541104
00020.jpg,0.021398156881332397,0.0039303600788116455,0.07306665182113647,1.06734064551244
00021.jpg,0.022355318069458008,0.0037928223609924316,0.07966899871826172,1.0184880295002638
00022.jpg,0.022787079215049744,0.04165780544281006,0.0009019970893859863,1.0691548389165786
00023.jpg,0.023378223180770874,0.034821152687072754,0.004676103591918945,1.084344227168044
00024.jpg,0.022105678915977478,0.006447464227676392,0.005797386169433594,0.9901388931588195
00025.jpg,0.021023988723754883,0.007720500230789185,0.013925790786743164,1.099492746062229
00026.jpg,0.02204236388206482,0.008168518543243408,0.02240467071533203,1.102610198901419
00027.jpg,0.022519856691360474,0.007997483015060425,0.044678956270217896,1.131160696033209
00028.jpg,0.02335292100906372,0.008262723684310913,0.0417211651802063,1.0329253021567983
00029.jpg,0.022316068410873413,0.010049104690551758,0.024519503116607666,0.6475534513997895
00030.jpg,0.01951347291469574,0.013149797916412354,0.014728248119354248,0.5111600288958725
00031.jpg,0.011976480484008789,0.009806960821151733,0.03643181920051575,0.6326901868036354
00032.jpg,0.027957066893577576,0.045561641454696655,0.047407567501068115,0.7171000859791625
00033.jpg,0.026126570999622345,0.009713411331176758,0.010899841785430908,0.769128352054477
00034.jpg,0.026236504316329956,0.0013650953769683838,0.0582253634929657,0.8141262501217919
00035.jpg,0.02568177878856659,0.00998738408088684,0.011054843664169312,0.7538891253895666
00036.jpg,0.026652216911315918,0.014545857906341553,0.03226584196090698,1.0431190164306912
00037.jpg,0.024607807397842407,0.005579471588134766,0.060646891593933105,0.9684581669420986
00038.jpg,0.022476449608802795,0.006717860698699951,0.06989514827728271,1.0152731243596604
00039.jpg,0.024922162294387817,0.011987298727035522,0.07348793745040894,1.0492647693287502
00040.jpg,0.019571363925933838,0.005644619464874268,0.0025566816329956055,1.1384742889849826
00041.jpg,0.021571576595306396,0.04037654399871826,0.0012102127075195312,1.1793759855501518
00042.jpg,0.016226530075073242,0.027926981449127197,0.028568804264068604,1.2233900117795333
00043.jpg,0.02021065354347229,0.017648816108703613,0.03367561101913452,1.2375551184635205
00044.jpg,0.017093926668167114,0.010755002498626709,0.031920433044433594,1.257404730646269
00045.jpg,0.013023465871810913,0.01110166311264038,0.009375929832458496,1.183708298468953
00046.jpg,0.01552996039390564,0.009201109409332275,0.01657944917678833,1.1416594068437702
00047.jpg,0.018293142318725586,0.012199223041534424,0.0008916854858398438,1.1225364410820915
00048.jpg,0.0232832133769989,0.006837189197540283,0.027911901473999023,1.1905286062153686
00049.jpg,0.027812331914901733,0.009002923965454102,0.025987327098846436,1.3113559704324125
00050.jpg,0.026530981063842773,0.00583338737487793,0.05583333969116211,1.3252090034609325
00051.jpg,0.02686139941215515,0.006630599498748779,0.011840999126434326,1.2039237301234336
00052.jpg,0.024347573518753052,0.010042428970336914,0.01391834020614624,1.1445359470451248
00053.jpg,0.021527409553527832,0.008045971393585205,0.030640721321105957,1.155999617103993
00054.jpg,0.02201107144355774,0.010500192642211914,0.013644814491271973,1.1438707665397494
