filename,eye_openness,mouth_openness,shoulder_tilt,hand_face_dist
00000.jpg,0.024335861206054688,0.03121274709701538,0.027140915393829346,0.19155943842421377
00001.jpg,0.022164523601531982,0.07255011796951294,0.0033100247383117676,0.20540245690263134
00002.jpg,0.020505964756011963,0.0637216567993164,0.0024987459182739258,0.2026348035947433
00003.jpg,0.021065831184387207,0.06368863582611084,0.004967331886291504,0.20095964303485664
00004.jpg,0.021881818771362305,0.05957150459289551,0.0011804699897766113,0.20974442121239906
00005.jpg,0.021389782428741455,0.028048157691955566,0.012832581996917725,0.22889161820322348
00006.jpg,0.022731155157089233,0.034510135650634766,0.030791938304901123,0.2548512438957236
00007.jpg,0.026422619819641113,0.062267303466796875,0.016602158546447754,0.25815342996525575
00008.jpg,0.027136772871017456,0.06032171845436096,0.08391135931015015,0.6841077926978159
00009.jpg,0.014191389083862305,0.02669590711593628,0.1062481701374054,0.6618714345922182
00010.jpg,0.00930359959602356,0.05401277542114258,0.09961456060409546,0.9118614765220278
00011.jpg,0.017150819301605225,0.05336835980415344,0.09837573766708374,0.8361535260424883
00012.jpg,0.01627326011657715,0.06159648299217224,0.02451956272125244,0.12257761357633434
00013.jpg,0.016185760498046875,0.04323619604110718,0.04368466138839722,0.12663280374077332
00014.jpg,0.014930546283721924,0.02529892325401306,0.03818860650062561,0.13019180772234185
00015.jpg,0.01710405945777893,0.011047393083572388,0.06462681293487549,0.8577142307943526
00016.jpg,0.01604953408241272,0.021161139011383057,0.22157078981399536,0.957977412721487
00017.jpg,0.017152070999145508,0.03617715835571289,0.16854038834571838,0.867150753170014
00018.jpg,0.01984921097755432,0.05973774194717407,0.06985583901405334,0.27469491076029245
00019.jpg,0.0134391188621521,0.030877351760864258,0.16005262732505798,0.24848659820662383
00020.jpg,0.010996013879776001,0.010335385799407959,0.2556229829788208,0.1536685273417298
00021.jpg,-1.0,-1.0,0.19503560662269592,0.10182053964096442
00022.jpg,0.011801719665527344,0.030710697174072266,0.2118506133556366,0.12719040966095732
00023.jpg,-1.0,-1.0,0.2132609784603119,0.1317938626677054
00024.jpg,0.02216753363609314,0.04491150379180908,0.09722656011581421,0.7904520373352091
00025.jpg,0.025204867124557495,0.009205430746078491,0.039387255907058716,0.7979024251934989
00026.jpg,0.022705912590026855,0.0017548799514770508,0.006775557994842529,0.4579281425854924
00027.jpg,0.023838460445404053,0.002694249153137207,0.007502496242523193,0.7763502401725763
00028.jpg,0.017536908388137817,0.018481552600860596,0.0028757452964782715,0.26415258042899886
00029.jpg,0.021444469690322876,0.01036977767944336,0.01730215549468994,0.5533160591818418
00030.jpg,0.01919710636138916,0.03501856327056885,0.11140406131744385,1.1741783436851914
00031.jpg,0.021686017513275146,0.034044623374938965,0.13111114501953125,0.8417844819333974
00032.jpg,0.02465999126434326,0.08086740970611572,0.227990984916687,1.0571215627041801
00033.jpg,0.02502650022506714,0.08638918399810791,0.1470986008644104,0.9541659078689877
00034.jpg,0.029960334300994873,0.09432476758956909,0.010957300662994385,1.309791822083572
00035.jpg,0.02057519555091858,0.013006538152694702,0.03587758541107178,0.4684635490558668
00036.jpg,0.016531676054000854,0.022453784942626953,0.014693975448608398,0.5173188534174076
00037.jpg,0.01649695634841919,0.0334794819355011,0.004965603351593018,0.6616553476873575
00038.jpg,0.0238783061504364,0.012412607669830322,0.01857614517211914,1.2284922478162474
00039.jpg,0.02257499098777771,0.036314815282821655,0.026823759078979492,1.188210303387667
00040.jpg,0.02743302285671234,0.003227055072784424,0.035843491554260254,0.8464311238968711
00041.jpg,0.02631199359893799,0.017366886138916016,0.04328960180282593,0.7483717205245816
00042.jpg,0.022264748811721802,0.0021147429943084717,0.020802438259124756,0.7405539576529724
00043.jpg,0.02254071831703186,0.0030591189861297607,0.035829246044158936,0.6873357750621992
00044.jpg,0.02220901846885681,0.0022284984588623047,0.009463787078857422,1.209437190211269
00045.jpg,0.026430726051330566,0.011696279048919678,0.012447893619537354,1.1804594659781575
00046.jpg,0.026664018630981445,0.013958156108856201,0.008486688137054443,1.2115599178357306
00047.jpg,0.024121195077896118,0.004069626331329346,0.00510483980178833,1.2548541019105997
00048.jpg,0.0254971981048584,0.006294578313827515,0.028775453567504883,1.2467711311892185
00049.jpg,0.027309060096740723,0.009268224239349365,0.05130821466445923,1.2723583102891505
00050.jpg,0.026679575443267822,0.008098095655441284,0.05398750305175781,1.255345685558248
00051.jpg,0.02686139941215515,0.006630599498748779,0.011840999126434326,1.2039237301234336
00052.jpg,0.024347573518753052,0.010042428970336914,0.01391834020614624,1.1445359470451248
00053.jpg,0.021527409553527832,0.008045971393585205,0.030640721321105957,1.155999617103993
00054.jpg,0.02201107144355774,0.010500192642211914,0.013644814491271973,1.1438707665397494
