filename,eye_openness,mouth_openness,shoulder_tilt,hand_face_dist
00000.jpg,0.020015478134155273,0.028572261333465576,0.05303877592086792,0.9752509284525603
00001.jpg,0.021969914436340332,0.028778553009033203,0.07972210645675659,0.4186225788622403
00002.jpg,0.024309158325195312,0.028467893600463867,0.037061989307403564,0.9729391359241778
00003.jpg,0.028733432292938232,0.036980271339416504,0.007001936435699463,1.151899007619197
00004.jpg,0.028204739093780518,0.03679412603378296,0.01689845323562622,0.7819021181532394
00005.jpg,0.032941579818725586,0.043796539306640625,0.016611814498901367,1.2604773919362606
00006.jpg,0.03229016065597534,0.05907750129699707,0.0660637617111206,1.03160549246904
00007.jpg,0.017124146223068237,0.03285136818885803,0.08626091480255127,0.2599435916196823
00008.jpg,0.020839691162109375,0.03289547562599182,0.02682417631149292,0.35701553151854465
00009.jpg,0.021240562200546265,0.02335411310195923,0.013030767440795898,0.3352958923947051
00010.jpg,0.019244372844696045,0.02871096134185791,0.013173341751098633,0.32137141704232886
00011.jpg,-1.0,-1.0,0.010084390640258789,0.31470509154081877
00012.jpg,0.015643790364265442,0.02384793758392334,0.0034720301628112793,0.1494219040277086
00013.jpg,-1.0,-1.0,0.047062426805496216,0.15034106392919788
00014.jpg,-1.0,-1.0,0.07452192902565002,0.28809623226748715
00015.jpg,-1.0,-1.0,0.0784546434879303,0.24029306196837072
00016.jpg,0.021852687001228333,0.07017481327056885,0.04488205909729004,0.6764131205666114
00017.jpg,0.027020752429962158,0.0701395571231842,0.009896993637084961,0.6636969404674244
00018.jpg,0.027518391609191895,0.08953937888145447,0.00180894136428833,0.9320738372378748
00019.jpg,0.030876100063323975,0.09611406922340393,0.06123548746109009,0.5964789287571692
00020.jpg,0.029705002903938293,0.08831971883773804,0.07003146409988403,0.4675853020690331
00021.jpg,0.026948511600494385,0.03115817904472351,0.015595674514770508,0.31732943255282015
00022.jpg,0.024416685104370117,0.0029710233211517334,0.0072890520095825195,0.39743643250255634
00023.jpg,0.021815091371536255,0.004434049129486084,0.01757490634918213,0.36547612125904366
00024.jpg,0.019098415970802307,0.02992534637451172,0.11555913090705872,0.43945553498709033
00025.jpg,-1.0,-1.0,0.29420918226242065,0.18839511660799865
00026.jpg,-1.0,-1.0,-1.0,-1.0
00027.jpg,-1.0,-1.0,0.23829907178878784,0.4821490881720138
00028.jpg,-1.0,-1.0,0.45071840286254883,0.3402945533751732
00029.jpg,0.023484408855438232,0.029578864574432373,0.08151829242706299,0.2061208279050984
00030.jpg,0.01919710636138916,0.03501856327056885,0.11140406131744385,1.1741783436851914
00031.jpg,0.021686017513275146,0.034044623374938965,0.13111114501953125,0.8417844819333974
00032.jpg,0.02465999126434326,0.08086740970611572,0.227990984916687,1.0571215627041801
00033.jpg,0.02502650022506714,0.08638918399810791,0.1470986008644104,0.9541659078689877
00034.jpg,0.029960334300994873,0.09432476758956909,0.010957300662994385,1.309791822083572
00035.jpg,0.02057519555091858,0.013006538152694702,0.03587758541107178,0.4684635490558668
00036.jpg,0.016531676054000854,0.022453784942626953,0.014693975448608398,0.5173188534174076
00037.jpg,0.01649695634841919,0.0334794819355011,0.004965603351593018,0.6616553476873575
00038.jpg,0.0238783061504364,0.012412607669830322,0.01857614517211914,1.2284922478162474
00039.jpg,0.02257499098777771,0.036314815282821655,0.026823759078979492,1.188210303387667
00040.jpg,0.02743302285671234,0.003227055072784424,0.035843491554260254,0.8464311238968711
00041.jpg,0.02631199359893799,0.017366886138916016,0.04328960180282593,0.7483717205245816
00042.jpg,0.022264748811721802,0.0021147429943084717,0.020802438259124756,0.7405539576529724
00043.jpg,0.02254071831703186,0.0030591189861297607,0.035829246044158936,0.6873357750621992
00044.jpg,0.02220901846885681,0.0022284984588623047,0.009463787078857422,1.209437190211269
00045.jpg,0.026430726051330566,0.011696279048919678,0.012447893619537354,1.1804594659781575
00046.jpg,0.026664018630981445,0.013958156108856201,0.008486688137054443,1.2115599178357306
00047.jpg,0.024121195077896118,0.004069626331329346,0.00510483980178833,1.2548541019105997
00048.jpg,0.0254971981048584,0.006294578313827515,0.028775453567504883,1.2467711311892185
00049.jpg,0.027309060096740723,0.009268224239349365,0.05130821466445923,1.2723583102891505
00050.jpg,0.026679575443267822,0.008098095655441284,0.05398750305175781,1.255345685558248
00051.jpg,0.02686139941215515,0.006630599498748779,0.011840999126434326,1.2039237301234336
00052.jpg,0.024347573518753052,0.010042428970336914,0.01391834020614624,1.1445359470451248
00053.jpg,0.021527409553527832,0.008045971393585205,0.030640721321105957,1.155999617103993
00054.jpg,0.02201107144355774,0.010500192642211914,0.013644814491271973,1.1438707665397494
